track_id,track_name,artist_id,artist_name,popularity,features
0EbDc5I48i9ReuhQXtaiOu,Love You Like A Love Song (Glee Cast Version),0SCbttzoZTnLFebDYmAWCm,Glee Cast,35,"{'danceability': 0.808, 'energy': 0.777, 'key': 1, 'loudness': -5.042, 'mode': 0, 'speechiness': 0.0381, 'acousticness': 0.0348, 'instrumentalness': 0, 'liveness': 0.0781, 'valence': 0.794, 'tempo': 116.992, 'type': 'audio_features', 'id': '0EbDc5I48i9ReuhQXtaiOu', 'uri': 'spotify:track:0EbDc5I48i9ReuhQXtaiOu', 'track_href': 'https://api.spotify.com/v1/tracks/0EbDc5I48i9ReuhQXtaiOu', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0EbDc5I48i9ReuhQXtaiOu', 'duration_ms': 186653, 'time_signature': 4}"
68fnqMSxeBlxaLYkkV6cRq,Cheerful Little Earful,7iHXhGerkdpvUAIb67GCSj,Diana Panton,17,"{'danceability': 0.654, 'energy': 0.183, 'key': 0, 'loudness': -12.171, 'mode': 1, 'speechiness': 0.0557, 'acousticness': 0.903, 'instrumentalness': 1.51e-05, 'liveness': 0.114, 'valence': 0.503, 'tempo': 131.889, 'type': 'audio_features', 'id': '68fnqMSxeBlxaLYkkV6cRq', 'uri': 'spotify:track:68fnqMSxeBlxaLYkkV6cRq', 'track_href': 'https://api.spotify.com/v1/tracks/68fnqMSxeBlxaLYkkV6cRq', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/68fnqMSxeBlxaLYkkV6cRq', 'duration_ms': 208013, 'time_signature': 4}"
5U7emXCoCl8EOEJUVNbguC,Lxxk 2 U,49muoiIu4uea4PO8vueUNN,YENA,43,"{'danceability': 0.514, 'energy': 0.913, 'key': 5, 'loudness': -3.143, 'mode': 0, 'speechiness': 0.307, 'acousticness': 0.152, 'instrumentalness': 0, 'liveness': 0.338, 'valence': 0.589, 'tempo': 164.836, 'type': 'audio_features', 'id': '5U7emXCoCl8EOEJUVNbguC', 'uri': 'spotify:track:5U7emXCoCl8EOEJUVNbguC', 'track_href': 'https://api.spotify.com/v1/tracks/5U7emXCoCl8EOEJUVNbguC', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5U7emXCoCl8EOEJUVNbguC', 'duration_ms': 182853, 'time_signature': 4}"
2pIUpMhHL6L9Z5lnKxJJr9,Attention,6HvZYsbFfjnjFrWF950C9d,NewJeans,78,"{'danceability': 0.811, 'energy': 0.648, 'key': 10, 'loudness': -3.684, 'mode': 0, 'speechiness': 0.0368, 'acousticness': 0.236, 'instrumentalness': 0, 'liveness': 0.0761, 'valence': 0.695, 'tempo': 104.988, 'type': 'audio_features', 'id': '2pIUpMhHL6L9Z5lnKxJJr9', 'uri': 'spotify:track:2pIUpMhHL6L9Z5lnKxJJr9', 'track_href': 'https://api.spotify.com/v1/tracks/2pIUpMhHL6L9Z5lnKxJJr9', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2pIUpMhHL6L9Z5lnKxJJr9', 'duration_ms': 180067, 'time_signature': 4}"
0a4MMyCrzT0En247IhqZbD,Hype Boy,6HvZYsbFfjnjFrWF950C9d,NewJeans,80,"{'danceability': 0.593, 'energy': 0.935, 'key': 4, 'loudness': -3.43, 'mode': 0, 'speechiness': 0.225, 'acousticness': 0.268, 'instrumentalness': 0, 'liveness': 0.286, 'valence': 0.783, 'tempo': 99.976, 'type': 'audio_features', 'id': '0a4MMyCrzT0En247IhqZbD', 'uri': 'spotify:track:0a4MMyCrzT0En247IhqZbD', 'track_href': 'https://api.spotify.com/v1/tracks/0a4MMyCrzT0En247IhqZbD', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0a4MMyCrzT0En247IhqZbD', 'duration_ms': 179027, 'time_signature': 4}"
3pNcAmfGXKeKvsSG2h1teI,Kiss,28ot3wh4oNmoFOdVajibBl,NMIXX,52,"{'danceability': 0.689, 'energy': 0.874, 'key': 8, 'loudness': -2.341, 'mode': 1, 'speechiness': 0.0407, 'acousticness': 0.151, 'instrumentalness': 0, 'liveness': 0.0564, 'valence': 0.69, 'tempo': 123.055, 'type': 'audio_features', 'id': '3pNcAmfGXKeKvsSG2h1teI', 'uri': 'spotify:track:3pNcAmfGXKeKvsSG2h1teI', 'track_href': 'https://api.spotify.com/v1/tracks/3pNcAmfGXKeKvsSG2h1teI', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3pNcAmfGXKeKvsSG2h1teI', 'duration_ms': 186573, 'time_signature': 4}"
5xcD4Rd6Q9HBDm52nQr09F,bài ca tình yêu,6OzE2OdvV2tGAxSBsBuZ74,Hoàng Dũng,30,"{'danceability': 0.65, 'energy': 0.36, 'key': 7, 'loudness': -9.446, 'mode': 1, 'speechiness': 0.025, 'acousticness': 0.832, 'instrumentalness': 0, 'liveness': 0.396, 'valence': 0.309, 'tempo': 90.03, 'type': 'audio_features', 'id': '5xcD4Rd6Q9HBDm52nQr09F', 'uri': 'spotify:track:5xcD4Rd6Q9HBDm52nQr09F', 'track_href': 'https://api.spotify.com/v1/tracks/5xcD4Rd6Q9HBDm52nQr09F', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5xcD4Rd6Q9HBDm52nQr09F', 'duration_ms': 242667, 'time_signature': 4}"
3HyR1j49TY5ACP2lseF1jx,SUMMER RENAISSANCE,6vWDO969PvNqNYHIOW5v0m,Beyoncé,65,"{'danceability': 0.674, 'energy': 0.625, 'key': 1, 'loudness': -9.593, 'mode': 1, 'speechiness': 0.0514, 'acousticness': 0.0843, 'instrumentalness': 0.0015, 'liveness': 0.11, 'valence': 0.208, 'tempo': 120.004, 'type': 'audio_features', 'id': '3HyR1j49TY5ACP2lseF1jx', 'uri': 'spotify:track:3HyR1j49TY5ACP2lseF1jx', 'track_href': 'https://api.spotify.com/v1/tracks/3HyR1j49TY5ACP2lseF1jx', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3HyR1j49TY5ACP2lseF1jx', 'duration_ms': 273998, 'time_signature': 4}"
2aEuXA1KswHlCGPOuPmCOW,Touch My Body,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,72,"{'danceability': 0.714, 'energy': 0.665, 'key': 4, 'loudness': -7.736, 'mode': 0, 'speechiness': 0.0509, 'acousticness': 0.0996, 'instrumentalness': 0, 'liveness': 0.226, 'valence': 0.842, 'tempo': 78.515, 'type': 'audio_features', 'id': '2aEuXA1KswHlCGPOuPmCOW', 'uri': 'spotify:track:2aEuXA1KswHlCGPOuPmCOW', 'track_href': 'https://api.spotify.com/v1/tracks/2aEuXA1KswHlCGPOuPmCOW', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2aEuXA1KswHlCGPOuPmCOW', 'duration_ms': 204733, 'time_signature': 4}"
645jF1VWDyKgbu1pTp0ImO,On Time,4ETSs924pXMzjIeD6E9b4u,Surfaces,47,"{'danceability': 0.829, 'energy': 0.571, 'key': 9, 'loudness': -4.698, 'mode': 1, 'speechiness': 0.0949, 'acousticness': 0.012, 'instrumentalness': 0, 'liveness': 0.0535, 'valence': 0.808, 'tempo': 75.016, 'type': 'audio_features', 'id': '645jF1VWDyKgbu1pTp0ImO', 'uri': 'spotify:track:645jF1VWDyKgbu1pTp0ImO', 'track_href': 'https://api.spotify.com/v1/tracks/645jF1VWDyKgbu1pTp0ImO', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/645jF1VWDyKgbu1pTp0ImO', 'duration_ms': 182914, 'time_signature': 4}"
0NBTjVJKPWkfsJ7PkUU66K,Fast Car,3jk39CGeaaSO3FPKNx1RUx,Syd,33,"{'danceability': 0.822, 'energy': 0.48, 'key': 11, 'loudness': -7.175, 'mode': 0, 'speechiness': 0.0475, 'acousticness': 0.069, 'instrumentalness': 0.00486, 'liveness': 0.322, 'valence': 0.577, 'tempo': 111.959, 'type': 'audio_features', 'id': '0NBTjVJKPWkfsJ7PkUU66K', 'uri': 'spotify:track:0NBTjVJKPWkfsJ7PkUU66K', 'track_href': 'https://api.spotify.com/v1/tracks/0NBTjVJKPWkfsJ7PkUU66K', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0NBTjVJKPWkfsJ7PkUU66K', 'duration_ms': 210000, 'time_signature': 4}"
387FLz1uIyDnCrErALVjF7,Candy Crush,6ngMbvXa9lkh6ArCCuw0LQ,Axelle,21,"{'danceability': 0.736, 'energy': 0.667, 'key': 0, 'loudness': -4.172, 'mode': 0, 'speechiness': 0.0389, 'acousticness': 0.227, 'instrumentalness': 0, 'liveness': 0.226, 'valence': 0.609, 'tempo': 123.928, 'type': 'audio_features', 'id': '387FLz1uIyDnCrErALVjF7', 'uri': 'spotify:track:387FLz1uIyDnCrErALVjF7', 'track_href': 'https://api.spotify.com/v1/tracks/387FLz1uIyDnCrErALVjF7', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/387FLz1uIyDnCrErALVjF7', 'duration_ms': 147750, 'time_signature': 4}"
7hOIMt1MIleUUigFAr8mCk,Still The One,51KbY36mrjHRQwvSbel74l,Jesse Barrera,55,"{'danceability': 0.719, 'energy': 0.28, 'key': 10, 'loudness': -10.133, 'mode': 1, 'speechiness': 0.055, 'acousticness': 0.649, 'instrumentalness': 3.22e-06, 'liveness': 0.0913, 'valence': 0.791, 'tempo': 129.929, 'type': 'audio_features', 'id': '7hOIMt1MIleUUigFAr8mCk', 'uri': 'spotify:track:7hOIMt1MIleUUigFAr8mCk', 'track_href': 'https://api.spotify.com/v1/tracks/7hOIMt1MIleUUigFAr8mCk', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7hOIMt1MIleUUigFAr8mCk', 'duration_ms': 214273, 'time_signature': 4}"
22VF0spye9Nc8MZr177TMn,Bonfire,56zJ6PZ3mNPBiBqglW2KxL,Peder Elias,51,"{'danceability': 0.874, 'energy': 0.531, 'key': 8, 'loudness': -7.881, 'mode': 1, 'speechiness': 0.0457, 'acousticness': 0.199, 'instrumentalness': 0, 'liveness': 0.137, 'valence': 0.933, 'tempo': 117.959, 'type': 'audio_features', 'id': '22VF0spye9Nc8MZr177TMn', 'uri': 'spotify:track:22VF0spye9Nc8MZr177TMn', 'track_href': 'https://api.spotify.com/v1/tracks/22VF0spye9Nc8MZr177TMn', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/22VF0spye9Nc8MZr177TMn', 'duration_ms': 166560, 'time_signature': 4}"
6hcJNCMr2QYYz7EjN31TlM,So This Is Love,5Oc4knEQaid8K7AFqO5lHu,Selah Sue,37,"{'danceability': 0.666, 'energy': 0.27, 'key': 8, 'loudness': -8.529, 'mode': 1, 'speechiness': 0.0255, 'acousticness': 0.6, 'instrumentalness': 0.000114, 'liveness': 0.0886, 'valence': 0.44, 'tempo': 96.857, 'type': 'audio_features', 'id': '6hcJNCMr2QYYz7EjN31TlM', 'uri': 'spotify:track:6hcJNCMr2QYYz7EjN31TlM', 'track_href': 'https://api.spotify.com/v1/tracks/6hcJNCMr2QYYz7EjN31TlM', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6hcJNCMr2QYYz7EjN31TlM', 'duration_ms': 200427, 'time_signature': 4}"
3DuPlRWNbRd7HyEZ6IWnzX,"Kesariya (From ""Brahmastra"")",1wRPtKGflJrBx9BmLsSwlU,Pritam,3,"{'danceability': 0.577, 'energy': 0.574, 'key': 0, 'loudness': -6.525, 'mode': 1, 'speechiness': 0.0278, 'acousticness': 0.572, 'instrumentalness': 0, 'liveness': 0.1, 'valence': 0.436, 'tempo': 94.009, 'type': 'audio_features', 'id': '3DuPlRWNbRd7HyEZ6IWnzX', 'uri': 'spotify:track:3DuPlRWNbRd7HyEZ6IWnzX', 'track_href': 'https://api.spotify.com/v1/tracks/3DuPlRWNbRd7HyEZ6IWnzX', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3DuPlRWNbRd7HyEZ6IWnzX', 'duration_ms': 268165, 'time_signature': 4}"
07lK6LoH13tGwxziXWIp16,Rain Day,3paGCCtX1Xr4Gx53mSeZuQ,NCT U,43,"{'danceability': 0.686, 'energy': 0.681, 'key': 6, 'loudness': -4.495, 'mode': 0, 'speechiness': 0.0672, 'acousticness': 0.285, 'instrumentalness': 0, 'liveness': 0.188, 'valence': 0.538, 'tempo': 95.108, 'type': 'audio_features', 'id': '07lK6LoH13tGwxziXWIp16', 'uri': 'spotify:track:07lK6LoH13tGwxziXWIp16', 'track_href': 'https://api.spotify.com/v1/tracks/07lK6LoH13tGwxziXWIp16', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/07lK6LoH13tGwxziXWIp16', 'duration_ms': 190560, 'time_signature': 4}"
3Sn36jbYTRuTSA3pHi4Ajz,Good Day,4ETSs924pXMzjIeD6E9b4u,Surfaces,59,"{'danceability': 0.908, 'energy': 0.527, 'key': 11, 'loudness': -7.151, 'mode': 1, 'speechiness': 0.0421, 'acousticness': 0.548, 'instrumentalness': 2.16e-06, 'liveness': 0.117, 'valence': 0.815, 'tempo': 125.012, 'type': 'audio_features', 'id': '3Sn36jbYTRuTSA3pHi4Ajz', 'uri': 'spotify:track:3Sn36jbYTRuTSA3pHi4Ajz', 'track_href': 'https://api.spotify.com/v1/tracks/3Sn36jbYTRuTSA3pHi4Ajz', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3Sn36jbYTRuTSA3pHi4Ajz', 'duration_ms': 173230, 'time_signature': 4}"
0gKSm3EHJhyFeolcmO6mYS,'yêu yêu yêu' mashup,6d0dLenjy5CnR5ZMn2agiV,GREY D,35,"{'danceability': 0.643, 'energy': 0.359, 'key': 8, 'loudness': -9.19, 'mode': 1, 'speechiness': 0.0294, 'acousticness': 0.764, 'instrumentalness': 0, 'liveness': 0.378, 'valence': 0.394, 'tempo': 97.001, 'type': 'audio_features', 'id': '0gKSm3EHJhyFeolcmO6mYS', 'uri': 'spotify:track:0gKSm3EHJhyFeolcmO6mYS', 'track_href': 'https://api.spotify.com/v1/tracks/0gKSm3EHJhyFeolcmO6mYS', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0gKSm3EHJhyFeolcmO6mYS', 'duration_ms': 227629, 'time_signature': 4}"
5lfWrciYtohtIMVDVZd0Rf,"Stay With Me (with Justin Timberlake, Halsey, & Pharrell)",7CajNmpbOovFoOoasH2HaY,Calvin Harris,62,"{'danceability': 0.81, 'energy': 0.733, 'key': 9, 'loudness': -6.338, 'mode': 1, 'speechiness': 0.0444, 'acousticness': 0.276, 'instrumentalness': 6.73e-06, 'liveness': 0.288, 'valence': 0.9, 'tempo': 125.975, 'type': 'audio_features', 'id': '5lfWrciYtohtIMVDVZd0Rf', 'uri': 'spotify:track:5lfWrciYtohtIMVDVZd0Rf', 'track_href': 'https://api.spotify.com/v1/tracks/5lfWrciYtohtIMVDVZd0Rf', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5lfWrciYtohtIMVDVZd0Rf', 'duration_ms': 229283, 'time_signature': 4}"
6h1DFkq91YcMrEzWeUDRyA,HAWAIIAN COUPLE (feat. Brown Bunny & Ashley),23m7tUHLULVyBAAIYHbsgT,HUS,16,"{'danceability': 0.798, 'energy': 0.82, 'key': 1, 'loudness': -5.037, 'mode': 1, 'speechiness': 0.0374, 'acousticness': 0.319, 'instrumentalness': 0.0353, 'liveness': 0.136, 'valence': 0.598, 'tempo': 116.038, 'type': 'audio_features', 'id': '6h1DFkq91YcMrEzWeUDRyA', 'uri': 'spotify:track:6h1DFkq91YcMrEzWeUDRyA', 'track_href': 'https://api.spotify.com/v1/tracks/6h1DFkq91YcMrEzWeUDRyA', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6h1DFkq91YcMrEzWeUDRyA', 'duration_ms': 220548, 'time_signature': 4}"
0FaeA2jhqji5fwSdIavSyU,SCREAM,7LOmc7gyMVMOWF8qwEdn2X,SF9,37,"{'danceability': 0.77, 'energy': 0.885, 'key': 0, 'loudness': -3.536, 'mode': 1, 'speechiness': 0.144, 'acousticness': 0.129, 'instrumentalness': 0, 'liveness': 0.0865, 'valence': 0.628, 'tempo': 120.041, 'type': 'audio_features', 'id': '0FaeA2jhqji5fwSdIavSyU', 'uri': 'spotify:track:0FaeA2jhqji5fwSdIavSyU', 'track_href': 'https://api.spotify.com/v1/tracks/0FaeA2jhqji5fwSdIavSyU', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0FaeA2jhqji5fwSdIavSyU', 'duration_ms': 188733, 'time_signature': 4}"
0WdHAzZgViT9qsUZcr639a,Lavender,1gWxpQhTiJXSFMRnwDZ7LO,KIND,22,"{'danceability': 0.648, 'energy': 0.857, 'key': 0, 'loudness': -2.531, 'mode': 0, 'speechiness': 0.0514, 'acousticness': 0.408, 'instrumentalness': 0, 'liveness': 0.14, 'valence': 0.458, 'tempo': 108.024, 'type': 'audio_features', 'id': '0WdHAzZgViT9qsUZcr639a', 'uri': 'spotify:track:0WdHAzZgViT9qsUZcr639a', 'track_href': 'https://api.spotify.com/v1/tracks/0WdHAzZgViT9qsUZcr639a', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0WdHAzZgViT9qsUZcr639a', 'duration_ms': 232436, 'time_signature': 4}"
62oXwEYWQd8tGZvF6WUOs9,Water Sign (with Jhené Aiko),2iB8eFB6flwQculkUrRssi,AUGUST 08,31,"{'danceability': 0.71, 'energy': 0.693, 'key': 5, 'loudness': -8.055, 'mode': 1, 'speechiness': 0.0401, 'acousticness': 0.048, 'instrumentalness': 0.00716, 'liveness': 0.0974, 'valence': 0.492, 'tempo': 104.963, 'type': 'audio_features', 'id': '62oXwEYWQd8tGZvF6WUOs9', 'uri': 'spotify:track:62oXwEYWQd8tGZvF6WUOs9', 'track_href': 'https://api.spotify.com/v1/tracks/62oXwEYWQd8tGZvF6WUOs9', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/62oXwEYWQd8tGZvF6WUOs9', 'duration_ms': 260571, 'time_signature': 4}"
0Eyr5YGPwE4CzmNGXhxc87,JUMP (feat. Coast Contra),2NdeV5rLm47xAvogXrYhJX,Ciara,39,"{'danceability': 0.941, 'energy': 0.79, 'key': 1, 'loudness': -5.193, 'mode': 1, 'speechiness': 0.189, 'acousticness': 0.135, 'instrumentalness': 1.53e-06, 'liveness': 0.296, 'valence': 0.764, 'tempo': 120.007, 'type': 'audio_features', 'id': '0Eyr5YGPwE4CzmNGXhxc87', 'uri': 'spotify:track:0Eyr5YGPwE4CzmNGXhxc87', 'track_href': 'https://api.spotify.com/v1/tracks/0Eyr5YGPwE4CzmNGXhxc87', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0Eyr5YGPwE4CzmNGXhxc87', 'duration_ms': 206335, 'time_signature': 4}"
3e10Ct9oFcIdgFjkDUBV2k,Beautiful Love - Free Fire,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,61,"{'danceability': 0.797, 'energy': 0.595, 'key': 4, 'loudness': -7.482, 'mode': 0, 'speechiness': 0.0465, 'acousticness': 0.0447, 'instrumentalness': 1.53e-06, 'liveness': 0.108, 'valence': 0.537, 'tempo': 110.985, 'type': 'audio_features', 'id': '3e10Ct9oFcIdgFjkDUBV2k', 'uri': 'spotify:track:3e10Ct9oFcIdgFjkDUBV2k', 'track_href': 'https://api.spotify.com/v1/tracks/3e10Ct9oFcIdgFjkDUBV2k', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3e10Ct9oFcIdgFjkDUBV2k', 'duration_ms': 207838, 'time_signature': 4}"
1udIoGk0pEDrjzy3reqAGH,De Cada Vez,4ZfTpxwHwtot9Ps59bXAF8,Sandy,43,"{'danceability': 0.548, 'energy': 0.323, 'key': 11, 'loudness': -9.942, 'mode': 1, 'speechiness': 0.0256, 'acousticness': 0.721, 'instrumentalness': 0, 'liveness': 0.0841, 'valence': 0.382, 'tempo': 94.834, 'type': 'audio_features', 'id': '1udIoGk0pEDrjzy3reqAGH', 'uri': 'spotify:track:1udIoGk0pEDrjzy3reqAGH', 'track_href': 'https://api.spotify.com/v1/tracks/1udIoGk0pEDrjzy3reqAGH', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1udIoGk0pEDrjzy3reqAGH', 'duration_ms': 215737, 'time_signature': 4}"
3l2SSRNgz6R2JMnlIARQqc,Lighthouse,56zJ6PZ3mNPBiBqglW2KxL,Peder Elias,37,"{'danceability': 0.583, 'energy': 0.623, 'key': 0, 'loudness': -8.631, 'mode': 1, 'speechiness': 0.125, 'acousticness': 0.144, 'instrumentalness': 0, 'liveness': 0.186, 'valence': 0.888, 'tempo': 74.289, 'type': 'audio_features', 'id': '3l2SSRNgz6R2JMnlIARQqc', 'uri': 'spotify:track:3l2SSRNgz6R2JMnlIARQqc', 'track_href': 'https://api.spotify.com/v1/tracks/3l2SSRNgz6R2JMnlIARQqc', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3l2SSRNgz6R2JMnlIARQqc', 'duration_ms': 182244, 'time_signature': 4}"
2NFKSwzaNKXAqBqlXgeTEo,LA･LA･LA LOVE SONG,45JvI0rkPkFFL14Cj0eput,Toshinobu Kubota,57,"{'danceability': 0.754, 'energy': 0.908, 'key': 8, 'loudness': -4.555, 'mode': 0, 'speechiness': 0.0363, 'acousticness': 0.125, 'instrumentalness': 2.99e-05, 'liveness': 0.0779, 'valence': 0.95, 'tempo': 117.907, 'type': 'audio_features', 'id': '2NFKSwzaNKXAqBqlXgeTEo', 'uri': 'spotify:track:2NFKSwzaNKXAqBqlXgeTEo', 'track_href': 'https://api.spotify.com/v1/tracks/2NFKSwzaNKXAqBqlXgeTEo', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2NFKSwzaNKXAqBqlXgeTEo', 'duration_ms': 286493, 'time_signature': 4}"
1GTn7gpcSSP7yHkiAPHUWw,Everyday Feels Like Sunday,51KbY36mrjHRQwvSbel74l,Jesse Barrera,61,"{'danceability': 0.718, 'energy': 0.45, 'key': 11, 'loudness': -8.136, 'mode': 0, 'speechiness': 0.0357, 'acousticness': 0.779, 'instrumentalness': 1.22e-06, 'liveness': 0.126, 'valence': 0.568, 'tempo': 89.933, 'type': 'audio_features', 'id': '1GTn7gpcSSP7yHkiAPHUWw', 'uri': 'spotify:track:1GTn7gpcSSP7yHkiAPHUWw', 'track_href': 'https://api.spotify.com/v1/tracks/1GTn7gpcSSP7yHkiAPHUWw', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1GTn7gpcSSP7yHkiAPHUWw', 'duration_ms': 139930, 'time_signature': 4}"
646UF6MvpT5PbnLosjfX34,Talk that Talk,7n2Ycct7Beij7Dj7meI4X0,TWICE,35,"{'danceability': 0.773, 'energy': 0.907, 'key': 3, 'loudness': -2.437, 'mode': 0, 'speechiness': 0.125, 'acousticness': 0.138, 'instrumentalness': 0, 'liveness': 0.332, 'valence': 0.779, 'tempo': 119.975, 'type': 'audio_features', 'id': '646UF6MvpT5PbnLosjfX34', 'uri': 'spotify:track:646UF6MvpT5PbnLosjfX34', 'track_href': 'https://api.spotify.com/v1/tracks/646UF6MvpT5PbnLosjfX34', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/646UF6MvpT5PbnLosjfX34', 'duration_ms': 177467, 'time_signature': 4}"
1xzi1Jcr7mEi9K2RfzLOqS,CUFF IT,6vWDO969PvNqNYHIOW5v0m,Beyoncé,80,"{'danceability': 0.78, 'energy': 0.689, 'key': 7, 'loudness': -5.668, 'mode': 1, 'speechiness': 0.141, 'acousticness': 0.0368, 'instrumentalness': 9.69e-06, 'liveness': 0.0698, 'valence': 0.642, 'tempo': 115.042, 'type': 'audio_features', 'id': '1xzi1Jcr7mEi9K2RfzLOqS', 'uri': 'spotify:track:1xzi1Jcr7mEi9K2RfzLOqS', 'track_href': 'https://api.spotify.com/v1/tracks/1xzi1Jcr7mEi9K2RfzLOqS', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1xzi1Jcr7mEi9K2RfzLOqS', 'duration_ms': 225389, 'time_signature': 4}"
7zIynZNxk2CBmIkjp1CcjP,a ride,6wa2PiIWrIhhz6lRQEGQpO,Pastel,7,"{'danceability': 0.728, 'energy': 0.849, 'key': 8, 'loudness': -6.231, 'mode': 1, 'speechiness': 0.0691, 'acousticness': 0.493, 'instrumentalness': 0.00059, 'liveness': 0.194, 'valence': 0.889, 'tempo': 143.005, 'type': 'audio_features', 'id': '7zIynZNxk2CBmIkjp1CcjP', 'uri': 'spotify:track:7zIynZNxk2CBmIkjp1CcjP', 'track_href': 'https://api.spotify.com/v1/tracks/7zIynZNxk2CBmIkjp1CcjP', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7zIynZNxk2CBmIkjp1CcjP', 'duration_ms': 174545, 'time_signature': 4}"
5ek75p2R3tszqHp5viC0Ri,Wave,1YuielWiKfNC5Mh2GizHSO,Danger Twins,4,"{'danceability': 0.647, 'energy': 0.87, 'key': 1, 'loudness': -7.353, 'mode': 1, 'speechiness': 0.029, 'acousticness': 0.0463, 'instrumentalness': 9.34e-05, 'liveness': 0.116, 'valence': 0.358, 'tempo': 124.988, 'type': 'audio_features', 'id': '5ek75p2R3tszqHp5viC0Ri', 'uri': 'spotify:track:5ek75p2R3tszqHp5viC0Ri', 'track_href': 'https://api.spotify.com/v1/tracks/5ek75p2R3tszqHp5viC0Ri', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5ek75p2R3tszqHp5viC0Ri', 'duration_ms': 197349, 'time_signature': 4}"
1bi8zsO2MsTXhzhQmv7P2X,How To Love,18VQ59noY7aOj59UNMozHp,Sondia,31,"{'danceability': 0.624, 'energy': 0.372, 'key': 2, 'loudness': -9.43, 'mode': 1, 'speechiness': 0.0338, 'acousticness': 0.539, 'instrumentalness': 0, 'liveness': 0.108, 'valence': 0.371, 'tempo': 87.056, 'type': 'audio_features', 'id': '1bi8zsO2MsTXhzhQmv7P2X', 'uri': 'spotify:track:1bi8zsO2MsTXhzhQmv7P2X', 'track_href': 'https://api.spotify.com/v1/tracks/1bi8zsO2MsTXhzhQmv7P2X', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1bi8zsO2MsTXhzhQmv7P2X', 'duration_ms': 188853, 'time_signature': 4}"
4Js74DCY9nFlGR9JWqfNVg,tangerine,0cGUm45nv7Z6M6qdXYQGTX,Kehlani,43,"{'danceability': 0.676, 'energy': 0.622, 'key': 8, 'loudness': -5.992, 'mode': 0, 'speechiness': 0.0541, 'acousticness': 0.186, 'instrumentalness': 5.02e-06, 'liveness': 0.37, 'valence': 0.827, 'tempo': 139.901, 'type': 'audio_features', 'id': '4Js74DCY9nFlGR9JWqfNVg', 'uri': 'spotify:track:4Js74DCY9nFlGR9JWqfNVg', 'track_href': 'https://api.spotify.com/v1/tracks/4Js74DCY9nFlGR9JWqfNVg', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4Js74DCY9nFlGR9JWqfNVg', 'duration_ms': 179355, 'time_signature': 4}"
078ikJBghCOeTJnz8vmr19,Drummin′,405HlkQ0VXP4NUYaGxsgsg,TO1,27,"{'danceability': 0.692, 'energy': 0.914, 'key': 7, 'loudness': -2.154, 'mode': 1, 'speechiness': 0.0662, 'acousticness': 0.00323, 'instrumentalness': 1.09e-05, 'liveness': 0.0203, 'valence': 0.686, 'tempo': 163.994, 'type': 'audio_features', 'id': '078ikJBghCOeTJnz8vmr19', 'uri': 'spotify:track:078ikJBghCOeTJnz8vmr19', 'track_href': 'https://api.spotify.com/v1/tracks/078ikJBghCOeTJnz8vmr19', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/078ikJBghCOeTJnz8vmr19', 'duration_ms': 200227, 'time_signature': 4}"
